"Year" "Electricity" "Sulfur_Dioxide" "Nitrious_Oxide" "Dollars" "Employees" "Heat_Content_of_Coal" "Heat_Content_of_Oil" "Heat_Content_of_Gas" "CAA"
"43" 85 9136.04109589041 139.758273972603 28.0109589041096 1106038027.7408 210 27604.9367989479 0 0 0
"44" 85 3913.87945205479 66.2106301369863 11.7336438356164 493733297.3188 134 11898.2774690959 37.230328109589 0 0
"45" 85 5814.04931506849 38.0304657534247 23.4774794520548 398492684.6208 105 16562.4640370137 33.4289902063562 0 0
"46" 85 6240.85479452055 41.2151232876712 18.1642465753425 1059456830.0316 152 17648.2583573753 132.23414655429 0 0
"47" 85 5753.07671232877 39.636904109589 16.5001369863014 855078255.3544 146 16400.5427817205 69.9475479588986 0 0
"48" 85 25119.4383561644 160.771287671233 68.1642739726027 1623444052.076 189 66448.7883705699 182.946291402575 0 0
"49" 85 1230.63808219178 14.2532876712329 3.39498630136986 189262901.9204 57 4747.76499315616 0 0 0
"50" 85 40648.9671232877 458.89104109589 189.86002739726 2603776769.902 537 116423.888986767 70.4515063133096 0 0
"51" 85 7181.10438356164 194.758739726027 36.7962191780822 1129800763.2604 289 23299.9039028384 16.7364690903123 0 0
"52" 85 19996.5643835616 679.609616438356 116.656931506849 2010633133.0008 382 55872.2726601041 210.51557194034 0 0
"53" 85 21710.0547945205 592.725534246575 135.874657534247 1622879478.3432 338 62042.7820198849 18.3453790684932 0 0
"54" 85 3917.80273972603 8.17068493150685 21.8697534246575 1207474170.6104 228 13558.4719673096 127.547070817907 0 0
"55" 85 3227.21369863014 43.0954246575342 12.5628493150685 582220863.0084 106 10716.5122786192 120.264171155704 0 0
"56" 85 10770.6082191781 171.332876712329 40.4251232876712 1014919166.0608 143 32275.352027737 199.499603465688 0 0
"57" 85 4856.66301369863 64.7775890410959 25.8667123287671 762258036.694 173 16524.2608770904 40.5783260664658 0 0
"58" 85 24487.301369863 353.278602739726 74.3278630136986 1555832642.7028 211 72492.9771733808 421.360925675622 0 0
"59" 85 26723.2739726027 285.226246575342 75.6027945205479 1571120553.3408 194 74509.5659889863 432.196593471616 0 0
"60" 85 6050.9698630137 84.8466301369863 27.3619726027397 483306722.4524 84 18192.1524373151 22.4191323616438 0 0
"61" 85 8583.8904109589 81.8690136986301 37.0957534246575 692783689.4748 89 25117.4066542521 224.2728256608 0 0
"62" 85 17344.4821917808 110.627287671233 47.941397260274 954757413.0556 256 55969.9563437096 0 448.798565753425 0
"63" 85 1339.25753424658 6.97835616438356 5.02471232876712 307777444.3128 108 4615.73735962192 23.6061863013699 0 0
"64" 85 9891.77808219178 50.6440273972603 39.6374794520548 900360460.4456 174 27366.5117479233 35.2578052991836 0 0
"65" 85 3610.43287671233 25.2619452054795 15.8390136986301 728766487.9264 131 10542.8263103014 166.258336397425 0 0
"66" 85 6554.23835616438 42.7118630136986 20.5193150684931 972826892.9764 206 20650.4859048 173.613730657759 0 0
"67" 85 2899.94520547945 19.9240273972603 13.3431506849315 478718361.7524 131 8862.50858207671 56.6548471232877 0 0
"68" 85 3776.16438356164 23.0008493150685 17.6314246575342 733568523.7188 132 10797.1405729151 24.7196563860822 0 0
"69" 85 1090.08493150685 10.6414520547945 6.09813698630137 428025292.6796 83 4084.65180366575 15.2158732273973 0 0
"70" 85 2475.69863013699 26.2403561643836 16.8337260273973 454007692.138 80 7893.43400607123 18.0688494575342 0 0
"71" 85 12719.002739726 420.909424657534 85.8539726027397 985224756.6084 247 36225.6144551343 14.5245458276877 0 0
"72" 85 23163.7643835616 275.08197260274 103.718328767123 1845190970.9772 259 66542.7422767397 282.025144619112 0 0
"73" 85 2943.54246575342 68.5470410958904 24.4743835616438 279587305.9672 61 8853.67424787945 0.475630930849315 0 0
"74" 85 2822.27397260274 61.4160273972603 15.2686575342466 627083221.38 160 9478.57881751233 75.3914144219178 0 0
"75" 85 13372.6657534247 79.5747397260274 76.0295890410959 1174192520.3932 308 44524.0747341041 87.1406719785863 0 0
"76" 85 10948.6465753425 50.7078904109589 43.4373150684932 976338597.388 255 32601.5034481644 44.8517910680384 102.365737808219 0
"77" 85 13129.898630137 58.9924383561644 39.8663835616438 1994205489.5532 330 37690.7303203069 426.887666714121 0 0
"78" 85 19697.9890410959 96.268904109589 73.6895068493151 2251086560.03 257 57882.8536210027 183.541470805479 0 0
"79" 85 5328.38082191781 23.4638630136986 20.0767945205479 873936166.9808 114 16129.3427089315 19.3353078633534 0 0
"80" 85 11789.8520547945 37.8938904109589 27.2453424657534 1906709186.1972 243 35097.964600011 109.82977480371 0 0
"81" 85 12810.4931506849 39.0618082191781 55.7999178082192 1212355105.808 264 38938.6011829151 17.2698171466685 0 0
"82" 85 21504.002739726 93.2033698630137 150.60802739726 1175771671.7824 132 64905.2765212767 130.306148383562 0 0
"83" 85 37963.9424657534 104.527698630137 114.944712328767 2381475151.4092 700 125680.04196646 431.406426969863 0 0
"84" 85 36054.2191780822 223.911506849315 116.313178082192 1767422135.6484 528 118952.723052279 434.664080679452 0 0
"85" 85 16162.0493150685 158.958630136986 56.5675068493151 1372059234.0224 270 46406.0931926795 51.7447603726027 0 0
"86" 85 10965.9150684932 32.2125753424658 35.1926849315068 727762015.9656 121 30195.6531168658 35.6251074410959 0 0
"87" 85 18890.4904109589 55.8889863013699 79.907698630137 1065632821.4224 165 55708.344718389 0 225.952634169863 0
"88" 85 8239.67397260274 31.6404109589041 57.6634794520548 1123920808.6568 123 25673.6119224 78.155901176548 0 0
"89" 85 19380.1095890411 82.7368219178082 55.8777808219178 1754524588.6476 247 53338.2473212274 197.79609338206 0 0
"90" 85 31431.4767123288 199.569945205479 125.38895890411 1500047185.1596 182 83380.8856202466 135.693933292553 0 0
"91" 85 33537.9808219178 974.037315068493 164.904602739726 2681707869.7332 365 99176.9969798959 154.590344823255 0 0
"92" 85 8780.88493150685 112.289945205479 27.1374246575342 936226605.0984 161 26023.5309183616 121.400242477644 0 0
"93" NA NA NA NA NA NA NA NA NA NA
"94" 86 25462.1643835616 146.919342465753 77.3279726027397 1932239418.90364 455 72294.9816507616 38.0728463879342 550.476030673973 0
"95" 86 19437.4246575342 194.232082191781 65.1751780821918 1829792237.30072 541 60127.0271093589 102.114483999337 0 0
"96" 86 9432.13150684931 33.2926301369863 43.7966849315069 926218760.5286 110 28605.3081998137 68.0896331829863 12.7104860465753 0
"97" 86 9663.34520547945 51.4209589041096 29.680904109589 1242897145.50232 120 28677.956157863 147.930334854362 0 0
"98" 86 9879.87671232877 233.074794520548 44.6156438356164 1446555738.71116 226 30512.8216607671 24.4560090082192 743.353989041096 0
"99" 86 13663.4821917808 185.06904109589 62.4910684931507 1003957479.45108 306 41753.9799846575 57.707008569863 0 0
"100" 86 26893.9178082192 285.233945205479 129.025178082192 1648328248.55776 476 85496.8041290466 39.6010636767123 0 0
"101" 86 17418.6904109589 349.440109589041 59.1336164383562 1583265351.72036 439 53634.9791706575 72.1877177095891 0 0
"102" 86 9456.34520547945 61.0109589041096 39.4372054794521 1025491765.19636 153 27318.8174558301 30.2470954932329 0 0
"103" 86 10281.7123287671 373.690739726027 87.3582739726027 1210751120.2094 290 32529.4443600822 25.707723664537 0 0
"104" 86 1999.67260273973 49.9212054794521 10.3665753424658 485672752.75442 102 6344.20897793425 8.3916957220274 0 0
"105" 86 2805.45890410959 64.9715890410959 10.0327671232877 375836637.885016 93 8639.30807593973 11.0010763434082 0 0
"106" 86 3581.41616438356 82.4965479452055 12.2651506849315 732964950.71184 147 10532.4193544548 136.190742344827 0 0
"107" 86 13633.6082191781 470.238602739726 121.889698630137 1466067026.2854 333 44456.5277999178 0 60.6933517232877 0
"108" 86 14200.9753424658 74.6747397260274 72.5843287671233 3137804091.04008 417 47396.6045946411 0 90.4903808219178 0
"109" 86 14413.8821917808 243.638273972603 48.6826301369863 2009021882.65856 363 44223.531368811 29.2502602027233 0 0
"110" 86 28254.1378082192 713.115753424658 176.959780821918 1909109400.26884 266 83213.8506547726 83.0937757808219 0 0
"111" 86 26667.4739726027 724.546712328767 178.64397260274 1887314818.158 389 76272.9309229644 11.0072274410959 0 0
"112" 86 10097.7917808219 171.781753424658 58.3868219178082 1817124851.51428 325 28338.8457440877 162.453005676395 0 0
"113" 86 1627.76712328767 40.7270410958904 6.11279452054795 617159326.85792 95 5374.27976163288 44.0626328876712 0 0
"114" 86 23150.7808219178 284.758630136986 73.8134246575343 3014656854.65252 324 71424.4648296 132.656650076712 0 0
"115" 86 161.497260273973 4.63879452054795 1.09150684931507 361526962.660864 73 631.339262728767 12.0121765150685 0 0
"116" 86 3949.88383561644 110.85104109589 20.4908219178082 793131915.345 163 12574.1163200384 113.191663315068 0 0
"117" 86 3860.77350684932 109.51597260274 20.2514246575342 551802746.26708 75 11588.6921315178 1.39917238520548 10.5216144657534 0
"118" 86 3346.77958356164 20.624301369863 24.2311780821918 520049667.68832 55 11213.8427546137 32.104413369863 0 0
"119" 86 3429.91232876712 11.8001643835616 14.4057534246575 637209743.64432 135 12017.2280783507 0 303.125271846575 0
"120" 86 8441.19178082192 167.906657534247 32.2629589041096 708604690.717 138 27322.1984398192 36.825650630137 0 0
"121" 86 19003.3205479452 211.423095890411 68.0314520547945 2170521471.0102 233 58621.9854750082 140.951863943014 0 0
"122" 86 2529.59178082192 52.5870684931507 13.6932876712329 399861024.804472 106 8560.94276380274 7.00092039452055 0 0
"123" 86 18617.5479452055 55.108301369863 74.546904109589 1848433979.11172 521 56419.5300595397 147.774726246575 147.235557739726 0
"124" 86 1067.14520547945 9.37043835616438 3.91482191780822 326732026.59328 64 3405.3674130411 18.0688494575342 0 0
"125" 86 2953.68493150685 28.4993698630137 11.8811232876712 209991159.369376 68 8375.40970168767 0 0 0
"126" 86 5560.31232876712 36.326602739726 17.357095890411 829730862.41276 192 16462.8586171397 35.6251074410959 0 0
"127" 86 8644.72328767123 54.53 27.6869315068493 1971143171.91176 315 27635.3614796055 153.148711653518 0 0
"128" 86 668.396712328767 7.37605479452055 3.44153424657534 242084421.51894 38 2454.92004506301 1.41637117808219 0 0
"129" 86 4667.4602739726 202.693671232877 19.5151780821918 587554979.93808 160 14830.5512148493 51.9008984334247 0 0
"130" 86 30503.0383561644 655.136849315069 102.34797260274 2953730321.56972 486 89990.8000500822 243.015571035616 0 0
"131" 86 10793.6273972603 253.046 82.7277260273973 1136097392.83964 265 33320.6363659562 20.7903055068493 0 0
"132" 86 1475.51835616438 25.8466575342466 6.58312328767123 447927827.193308 86 5068.77717018082 46.5986117589041 0 0
"133" 86 1857.65890136986 31.3934520547945 9.37394520547945 443270917.735184 95 5954.87327136986 55.1794604794521 0 0
"134" 86 3810.07863013699 53.3081369863014 11.4562191780822 496835474.673692 83 10571.7310416164 16.2273409811014 0 0
"135" 86 8834.87671232877 108.199534246575 39.2947945205479 1993422069.89772 306 27079.2893375014 0 0 0
"136" 86 8102.76164383562 112.878219178082 24.1952054794521 1123300039.97904 214 24149.9694161753 0 0 0
"137" 86 2567.10684931507 45.7545479452055 7.83898630136986 500263852.2497 133 7983.28445048219 41.4187400219178 0 0
"138" 86 6697.21643835616 43.3821917808219 27.7935068493151 398684957.029744 105 19734.7078345973 34.7559883631014 0 0
"139" 86 6257.74520547945 44.7646301369863 18.3399726027397 1063504711.33676 156 17905.5256414849 100.913101104526 0 0
"140" 86 6375.57808219178 47.1883835616438 18.8667945205479 854434000.44464 145 18529.2182663014 47.5120632547726 0 0
"141" 86 26170.9287671233 166.972630136986 70.8505479452055 1630251589.89924 196 69318.7737411617 170.895684016208 0 0
"142" 86 770.416712328767 8.09794520547945 2.15791780821918 189390938.327052 52 3021.66378923836 0 0 0
"143" 86 40848.7589041096 475.328 189.97098630137 2617244210.32228 540 117447.414523496 68.6107330009644 0 0
"144" 86 6534.12739726027 171.650712328767 34.0382739726027 1134057097.55492 282 21796.5643226959 15.3064670257973 0 0
"145" 86 21711.9342465753 754.278849315069 123.235698630137 2015522490.16272 377 60919.9007749808 198.212823505775 0 0
"146" 86 20222.6273972603 571.887808219178 128.799178082192 1624708791.1824 338 58725.7020647836 16.0522066849315 0 0
"147" 86 4686.74246575342 10.5401369863014 25.8707945205479 1210770317.72312 231 16185.7995531452 104.392400041923 0 0
"148" 86 3357.40821917808 43.5056164383562 12.5237808219178 587227630.38016 105 10991.9001209753 152.768001197786 0 0
"149" 86 10424.6630136986 160.132246575342 38.6538082191781 1055086977.84644 144 30992.4367377534 224.820536395364 0 0
"150" 86 5098.45479452055 69.4550410958904 27.2610410958904 764945884.88472 176 17636.7051365096 27.266774004937 0 0
"151" 86 24241.7452054795 338.398794520548 72.8455616438356 1571985571.6642 211 70557.3887305315 260.556646869074 0 0
"152" 86 25545.3095890411 287.908684931507 73.0306849315069 1587229705.28892 190 71597.7565585479 353.179963530148 0 0
"153" 86 6699.79452054795 94.2065479452055 30.5119452054795 483828084.715976 85 20290.950840526 14.4790229835616 0 0
"154" 86 7660.17534246575 74.4024383561644 32.3168767123288 697715073.209 90 22045.4432207671 187.412129960942 0 0
"155" 86 20923.7835616438 171.044164383562 57.6259726027397 954759035.03904 256 66038.6392340712 0 628.480264512329 0
"156" 86 2785.7397260274 14.2771780821918 10.1122465753425 309652356.8292 106 9296.29072278904 16.0522066849315 0 0
"157" 86 7200.87945205479 39.5867945205479 29.3706301369863 903531434.21156 179 20119.5925706466 27.8732742603288 0 0
"158" 86 2712.7397260274 30.6049863013699 17.8842191780822 730591926.63996 131 12736.0762766301 109.215875695068 0 0
"159" 86 5492.57808219178 37.0626301369863 17.0575616438356 985125633.68296 211 17094.9542413479 127.367832417633 0 0
"160" 86 3587.34794520548 23.3680273972603 16.301698630137 481425790.844768 140 10830.8012281315 33.0486608219178 0 0
"161" 86 4330.98356164384 24.2860547945205 19.7095342465753 730894909.50784 137 12185.7288755836 30.266176036389 0 0
"162" 86 971.235616438356 8.4925205479452 5.39369863013699 429683562.678832 79 3552.29135306301 7.60793661369863 0 0
"163" 86 2029.6602739726 21.7097808219178 12.8615616438356 455734554.504768 79 6390.25292460822 17.5933534191781 0 0
"164" 86 12550.4575342466 400.23 83.7246575342466 985913127.04192 245 35522.2230095342 14.046746500011 0 0
"165" 86 20294.5863013699 224.253534246575 92.5270410958904 1848068985.97552 254 58791.2048959397 266.825364066148 0 0
"166" 86 2725.73424657534 51.7882465753425 22.1102739726027 281155718.138988 60 8190.50999194521 0.944247452054795 0 0
"167" 86 3238.66575342466 67.3335068493151 17.6662739726027 646355927.98084 164 10735.1476765479 101.45264409863 0 0
"168" 86 11227.3616438356 65.6901643835616 64.3529315068493 1178742844.42376 279 37410.7130960548 39.3987080754247 0 0
"169" 86 7839.79178082192 36.5753698630137 32.0398904109589 991735425.70256 230 23947.0511204877 59.9596727377315 115.981288249315 0
"170" 86 12165.4657534247 53.3988767123288 37.2496438356164 2011182769.82084 332 35275.4338210027 502.990494027978 0 0
"171" 86 18685.901369863 86.6840547945205 72.1469589041096 2255244785.27656 257 55324.5457063233 241.551987484932 0 0
"172" 86 4379.52876712329 19.502904109589 16.5231232876712 875728780.10156 125 13300.2377930795 34.3816549499836 0 0
"173" 86 8119.13150684931 22.3419178082192 19.6443835616438 1909267322.0236 242 25516.2625591068 113.946120401573 0 0
"174" 86 12185.9780821918 46.672904109589 53.1847123287671 1237498865.95104 266 37080.3321536219 77.9475226254411 0 0
"175" 86 19761.0657534247 85.2857260273973 131.880547945205 1173248120.2596 131 59713.2151599123 125.11278739726 0 0
"176" 86 41956.2 118.568547945205 125.66295890411 2381476099.6796 700 138078.146225606 343.449776810959 0 0
"177" 86 36356.4630136986 203.070931506849 118.55498630137 1767420945.34852 528 119107.143321436 296.911866673973 0 0
"178" 86 15544.495890411 155.259917808219 53.6567397260274 1372973506.72328 263 44724.0204167671 68.3770047780822 0 0
"179" 86 12199.5369863014 34.3860821917808 41.2478630136986 734269552.45952 121 34717.8012618082 27.6563334082192 0 0
"180" 86 17429.7150684932 65.7787397260274 73.1762739726027 1066493053.18556 155 50731.5767542685 0 312.867239819178 0
"181" 86 9773.56712328767 36.5873424657534 67.6605479452055 1124372665.56692 117 30528.9252550685 60.7592378739452 0 0
"182" 86 24628.9561643836 115.821342465753 70.1486575342466 1755910603.81968 248 66972.4741097589 134.67241604811 0 0
"183" 86 38906.0410958904 251.10701369863 153.265643835616 1506181108.62912 183 102597.462074647 74.7865227595069 0 0
"184" 86 36542.3589041096 1037.87794520548 177.299753424658 2686062812.5716 363 106835.200638822 123.552236377874 0 0
"185" 86 7520.82739726027 86.4198356164384 22.5749589041096 962387972.40124 157 21729.2882976 2.29094665742466 132.148715605479 0
"186" NA NA NA NA NA NA NA NA NA NA
"187" 87 23982.9397260274 149.146438356164 73.1945753424658 1957813484.858 459 68145.4221487726 79.9067956207069 655.780256917808 0
"188" 87 19201.0684931507 176.382273972603 60.6258082191781 1858617190.30372 538 55726.5699789041 138.965700129238 0 0
"189" 87 8614.65479452055 27.7897534246575 40.0911780821918 927174794.61684 109 26372.6183984548 46.3835391678247 8.18829550684931 0
"190" 87 9985.6301369863 56.8655890410959 30.884602739726 1245659940.13384 124 29436.0273996658 195.377932986658 0 0
"191" 87 14567.7534246575 353.470136986301 66.1101369863014 1456253478.46132 237 44855.421763726 36.4985363342466 662.980545205479 0
"192" 87 13585.802739726 193.893095890411 61.1364109589041 1015277494.28952 314 41370.3621139397 42.6462515926521 0 0
"193" 87 27047.7753424658 264.270931506849 116.658630136986 1656826180.91452 503 76924.5923821315 55.3801130630137 0 0
"194" 87 19350.2712328767 317.445479452055 61.7330410958904 1584864390.87592 468 57404.789968274 65.6251979178082 0 0
"195" 87 9087.24109589041 61.0566575342466 38.4173424657534 1026679383.45588 152 26440.1536098411 26.1595258364712 0 0
"196" 87 8111.92602739726 300.630520547945 69.1134246575343 1211194663.76524 290 25782.717627863 53.9331617567342 0 0
"197" 87 998.201369863014 27.0938082191781 4.984 487931921.141896 101 3088.60900655342 16.7224571325863 0 0
"198" 87 1561.68054794521 37.9099178082192 5.74320547945205 377146541.015552 92 4971.70114513973 20.6063728478137 0 0
"199" 87 3490.73287671233 79.3327945205479 11.7732602739726 737286387.62856 147 10116.6549967562 196.587429664932 0 0
"200" 87 8266.98904109589 292.479780821918 75.0822191780822 1490644291.34544 324 27583.0405355836 0 29.0876391123288 0
"201" 87 14713.8246575342 67.2135342465753 72.6235890410959 3132423539.73472 401 47661.701263874 0 99.5635068493151 0
"202" 87 11618.5178082192 196.254 39.7703561643836 2008549322.5798 332 36331.5090769151 33.8931586476 0 0
"203" 87 26903.6339726027 678.683068493151 171.00802739726 1913298188.49092 267 79434.9347744548 92.0641265753425 0 0
"204" 87 27471.797260274 731.043315068493 181.292191780822 1886259849.14444 393 78351.380472411 5.50361372054795 0 0
"205" 87 8136.7095890411 135.611589041096 46.2364383561644 1830526487.482 332 23051.0081432055 169.800630129123 0 0
"206" 87 1635.55342465753 37.7798904109589 6.11578082191781 619855820.29756 96 5370.30396598356 46.4063899561644 0 0
"207" 87 25125.5863013699 232.05997260274 79.5318356164384 3023529790.46272 327 77034.9771574849 126.094130284932 0 0
"208" 87 484.23602739726 12.418301369863 3.06687671232877 362343579.498824 69 1748.26885813151 16.6322444054795 0 0
"209" 87 5453.80780821918 136.318602739726 28.0361095890411 803754152.02544 164 17256.7176403068 139.988057079452 0 0
"210" 87 3800.33265753425 105.684904109589 20.0186575342466 570363161.76224 71 11678.6965781918 3.25765370958904 14.2305156821918 0
"211" 87 2903.44657534247 15.3274246575342 21.1232328767123 520109774.028152 53 9716.28396014795 22.6619388493151 0 0
"212" 87 3563.44657534247 15.4214520547945 14.2181917808219 647274442.5378 135 12085.1242877425 0 420.501412709589 0
"213" 87 9692.01095890411 189.972328767123 34.8398356164384 714255192.55244 142 30142.385356011 41.546887890411 0 0
"214" 87 22723.1534246575 247.700739726027 81.2391506849315 2173801930.31232 232 68585.0680982795 130.306148383562 0 0
"215" 87 2863.04657534247 66.278602739726 14.9179452054795 401369233.493844 107 9773.61359090959 10.8588456986301 0 0
"216" 87 18848.5506849315 55.5785753424658 75.6616438356164 1901521236.87988 567 56958.5134103836 154.384458410959 100.735786849315 0
"217" 87 1476.00821917808 12.0936712328767 5.05717808219178 329699243.23798 65 4616.12967195616 22.3483138027397 0 0
"218" 87 3108.63561643836 30.004 12.4678356164384 212051898.53694 68 8854.24946801096 4.18810165959452 0 0
"219" 87 6033.49863013699 38.7224109589041 18.5162465753425 829987869.05188 185 17536.9749410795 43.5938814739726 0 0
"220" 87 10897.9890410959 61.6824931506849 31.1371506849315 1978299968.74972 327 31411.0227573534 72.0684120440219 0 0
"221" 87 124.382191780822 1.92939726027397 0.668246575342466 242125874.111968 37 549.037177413699 3.30486608219178 0 0
"222" 87 5343.64383561644 140.769753424658 22.5041369863014 601657164.99812 155 16989.7464471781 14.0029536521096 0 0
"223" 87 33912.7753424658 724.905616438356 112.360246575342 2956157372.79632 483 99566.4224542028 212.985129747945 0 0
"224" 87 10017.7178082192 227.991589041096 78.4118356164384 1140590858.13596 262 31318.1436552986 24.9483666082192 0 0
"225" 87 2175.94626849315 34.1601917808219 8.17742465753425 452098862.4152 83 6818.72752747397 58.6782547544219 0 0
"226" 87 2006.30438356164 31.8145753424658 8.38871232876712 443663242.836044 90 6593.07486851507 93.2022819863014 0 0
"227" 87 5904.92328767123 77.2749589041096 17.1134520547945 502850437.786928 82 16307.908413189 10.673790059589 0 0
"228" 87 10630.4356164384 128.370246575342 45.0502739726027 2044001033.92408 303 31689.6449684055 0 0 0
"229" 87 9054.49315068493 140.11901369863 27.341095890411 1144256394.61056 210 27467.478457874 0 0 0
"230" 87 3197.82739726027 54.4213698630137 9.63942465753425 506625713.349756 132 9920.29343975342 28.8535042849315 0 0
"231" 87 6153.48493150685 49.396602739726 25.8140821917808 400507903.997432 101 18100.8342341096 46.9175515697096 0 0
"232" 87 4918.15616438356 33.5842465753425 14.5095068493151 1072078687.81244 155 14213.2226251562 134.494384935649 0 0
"233" 87 6704.31506849315 49.7177534246575 19.6606301369863 857023725.8044 142 19420.2952728 35.9217427781589 0 0
"234" 87 23744.2630136986 151.565068493151 64.9311232876712 1636662532.92388 200 63551.8500345699 193.415493390115 0 0
"235" 87 717.367671232877 9.61315068493151 2.02021917808219 210096527.75804 51 2846.75993441096 0 3.00978875342466 0
"236" 87 39996.2410958904 473.24295890411 188.573205479452 2636615024.86844 555 115482.431400526 80.5417817983397 0 0
"237" 87 6761.44082191781 168.040849315068 34.9207397260274 1145056553.44388 279 22361.4523315726 13.4284566407178 0 0
"238" 87 23635.2712328767 861.060794520548 136.647671232877 2025332255.38028 370 66147.6333320548 177.110653299386 0 0
